article_count,num_mentions_sum,num_sources_sum,num_articles_sum,avg_tone,std_tone,avg_goldstein,avg_severity,max_severity,conflict_ratio,conflict_event_ratio,root_event_ratio,sig_amplifier,sig_precursor,sig_propagation,sig_response,sig_trigger,cat_economic,cat_geopolitical,cat_labor,cat_port,cat_trade_policy,prop_local,prop_regional,prop_global,article_count_r7,article_count_r14,article_count_wow,num_mentions_sum_r7,num_mentions_sum_r14,num_mentions_sum_wow,num_sources_sum_r7,num_sources_sum_r14,num_sources_sum_wow,num_articles_sum_r7,num_articles_sum_r14,num_articles_sum_wow,avg_tone_r7,avg_tone_r14,avg_tone_wow,std_tone_r7,std_tone_r14,std_tone_wow,avg_goldstein_r7,avg_goldstein_r14,avg_goldstein_wow,avg_severity_r7,avg_severity_r14,avg_severity_wow,max_severity_r7,max_severity_r14,max_severity_wow,conflict_ratio_r7,conflict_ratio_r14,conflict_ratio_wow,conflict_event_ratio_r7,conflict_event_ratio_r14,conflict_event_ratio_wow,root_event_ratio_r7,root_event_ratio_r14,root_event_ratio_wow,sig_amplifier_r7,sig_amplifier_r14,sig_amplifier_wow,sig_precursor_r7,sig_precursor_r14,sig_precursor_wow,sig_propagation_r7,sig_propagation_r14,sig_propagation_wow,sig_response_r7,sig_response_r14,sig_response_wow,sig_trigger_r7,sig_trigger_r14,sig_trigger_wow,cat_economic_r7,cat_economic_r14,cat_economic_wow,cat_geopolitical_r7,cat_geopolitical_r14,cat_geopolitical_wow,cat_labor_r7,cat_labor_r14,cat_labor_wow,cat_port_r7,cat_port_r14,cat_port_wow,cat_trade_policy_r7,cat_trade_policy_r14,cat_trade_policy_wow,prop_local_r7,prop_local_r14,prop_local_wow,prop_regional_r7,prop_regional_r14,prop_regional_wow,prop_global_r7,prop_global_r14,prop_global_wow,label,is_synthetic
20.0,46.0,20.0,46.0,-1.8642,2.2146,-5.6,4.0,4.0,0.9,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4,0.0,0.6,0.7,0.3,0.0,20.0,25.0,-0.33333333333333337,46.0,97.0,-0.6891891891891893,20.0,25.0,-0.33333333333333337,46.0,97.0,-0.6891891891891893,-1.8642,-2.776850000000002,-0.49472828296517135,2.2146,3.498149999999999,-0.5368592759897108,-5.6,-5.61665,-0.00591127758152421,4.0,4.0,0.0,4.0,4.0,0.0,0.9,0.81665,0.22732851493249706,1.0,1.0,0.0,0.0,0.16665,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03335,-1.0,0.4,0.36665000000000003,0.20012001200120033,0.0,0.0,0.0,0.6,0.6,0.0,0.7,0.48334999999999995,1.6246719160104988,0.3,0.5166499999999998,-0.590890495022501,0.0,0.0,0.0,0,0
50.0,388.0,50.0,300.0,-5.6799,5.5969,-5.32,4.04,5.0,0.92,1.0,0.08,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.16,0.08,0.56,0.2,0.68,0.12,50.0,35.0,1.5,388.0,217.0,7.434782608695652,50.0,35.0,1.5,300.0,173.0,5.521739130434782,-5.6799,-3.772050000000002,2.0468297392983583,5.5969,3.905749999999999,1.5272735482705682,-5.32,-5.46,-0.04999999999999993,4.04,4.02,0.010000000000000009,5.0,4.5,0.25,0.92,0.91,0.022222222222222143,1.0,1.0,0.0,0.08,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.16,0.28,-0.6000000000000001,0.08,0.04,0.0,0.56,0.5800000000000001,-0.06666666666666654,0.2,0.44999999999999996,-0.7142857142857142,0.68,0.48999999999999994,1.266666666666667,0.12,0.06,0.0,0,0
36.0,174.0,36.0,162.0,-4.2402,2.5902,-5.15,4.0,4.0,0.9444,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1667,0.1667,0.0,0.6667,0.3889,0.5556,0.0556,36.0,43.0,-0.28,174.0,281.0,-0.5515463917525774,36.0,43.0,-0.28,162.0,231.0,-0.45999999999999996,-4.2402,-4.960050000000002,-0.25347277240796495,2.5902,4.093549999999999,-0.5372080973395987,-5.15,-5.235,-0.03195488721804507,4.0,4.02,-0.00990099009900991,4.0,4.5,-0.19999999999999996,0.9444,0.9322,0.02652173913043465,1.0,1.0,0.0,0.0,0.04,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1667,0.18335,-0.1665000000000001,0.1667,0.16335,0.041874999999999885,0.0,0.04,-1.0,0.6667,0.6133500000000001,0.19053571428571403,0.3889,0.29445,0.9445000000000001,0.5556,0.6177999999999999,-0.18294117647058827,0.0556,0.08779999999999999,-0.5366666666666666,0,0
44.0,310.0,48.0,310.0,-5.358,3.4634,-5.3818,4.0,4.0,0.8636,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0455,0.2727,0.0,0.6818,0.3182,0.5909,0.0909,44.0,40.0,0.22222222222222232,310.0,242.0,0.7816091954022988,48.0,42.0,0.33333333333333326,310.0,236.0,0.9135802469135803,-5.358,-4.799100000000001,0.26361964058299137,3.4634,3.026799999999999,0.337116824955602,-5.3818,-5.2659,0.04500970873786403,4.0,4.0,0.0,4.0,4.0,0.0,0.8636,0.904,-0.08555696738670049,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0455,0.1061,-0.7270545890821836,0.2727,0.2197,0.6358728254349131,0.0,0.0,0.0,0.6818,0.67425,0.0226488675566221,0.3182,0.35355000000000003,-0.1817948058626897,0.5909,0.5732499999999998,0.06353491720662352,0.0909,0.07325,0.6348920863309353,0,0
28.0,108.0,28.0,100.0,-5.2029,5.7671,-5.7714,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1429,0.5714,0.0,0.2857,0.5,0.5,0.0,28.0,36.0,-0.36363636363636365,108.0,209.0,-0.6516129032258065,28.0,38.0,-0.41666666666666663,100.0,205.0,-0.6774193548387097,-5.2029,-5.280450000000002,-0.02894736842105261,5.7671,4.61525,0.665155627418144,-5.7714,-5.5766,0.07239213645992049,4.0,4.0,0.0,4.0,4.0,0.0,1.0,0.9318,0.15794349235757288,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1429,0.09419999999999999,2.1406593406593406,0.5714,0.42205,1.0953428676200954,0.0,0.0,0.0,0.2857,0.48375,-0.5809621589909064,0.5,0.4091,0.5713387806411063,0.5,0.5454499999999999,-0.1538331358943984,0.0,0.04545,-1.0,0,0
30.0,160.0,34.0,160.0,-8.0011,3.4142,-5.72,4.0,4.0,1.0,1.0,0.0667,0.0,0.0,0.0,0.0,1.0,0.0,0.1333,0.5333,0.0,0.3333,0.3333,0.6667,0.0,30.0,29.0,0.0714285714285714,160.0,134.0,0.4814814814814814,34.0,31.0,0.2142857142857142,160.0,130.0,0.6000000000000001,-8.0011,-6.602,0.5378154490764766,3.4142,4.59065,-0.4079866830816181,-5.72,-5.745699999999999,-0.00890598468309256,4.0,4.0,0.0,4.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0667,0.03335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1333,0.1381,-0.0671798460461861,0.5333,0.5523499999999999,-0.06667833391669586,0.0,0.0,0.0,0.3333,0.30950000000000005,0.16660833041652068,0.3333,0.41664999999999996,-0.33340000000000003,0.6667,0.5833499999999998,0.3333999999999999,0.0,0.0,0.0,0,0
8.0,44.0,8.0,44.0,-4.6272,2.2401,-5.375,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.0,0.75,0.25,0.75,0.0,8.0,19.0,-0.7333333333333334,44.0,102.0,-0.725,8.0,21.0,-0.7647058823529411,44.0,102.0,-0.725,-4.6272,-6.314150000000001,-0.4216795190661283,2.2401,2.8271499999999996,-0.3438872942416965,-5.375,-5.547499999999999,-0.06031468531468531,4.0,4.0,0.0,4.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.03335,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06665,-1.0,0.25,0.39164999999999994,-0.5312207012938308,0.0,0.0,0.0,0.75,0.5416500000000001,1.2502250225022502,0.25,0.29164999999999996,-0.24992499249924993,0.75,0.7083499999999998,0.12494375281235937,0.0,0.0,0.0,0,0
10.0,52.0,10.0,52.0,-4.7139,3.5975,-6.2,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8,0.0,0.2,0.2,0.8,0.0,10.0,9.0,0.25,52.0,48.0,0.18181818181818188,10.0,9.0,0.25,52.0,48.0,0.18181818181818188,-4.7139,-4.67055,0.018737033195020736,3.5975,2.9187999999999996,0.6059550912905676,-6.2,-5.7875,0.15348837209302335,4.0,4.0,0.0,4.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.5249999999999999,2.2,0.0,0.0,0.0,0.2,0.4750000000000001,-0.7333333333333334,0.2,0.225,-0.19999999999999996,0.8,0.7749999999999999,0.06666666666666665,0.0,0.0,0.0,0,0
20.0,82.0,20.0,82.0,-5.6757,0.9364,-6.35,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9,0.0,0.1,0.3,0.7,0.0,20.0,15.0,1.0,82.0,67.0,0.5769230769230769,20.0,15.0,1.0,82.0,67.0,0.5769230769230769,-5.6757,-5.194800000000001,0.2040348755807293,0.9364,2.2669499999999996,-0.7397081306462822,-6.35,-6.275,0.024193548387096753,4.0,4.0,0.0,4.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.85,0.125,0.0,0.0,0.0,0.1,0.15000000000000013,-0.5,0.3,0.25,0.4999999999999998,0.7,0.7499999999999999,-0.1250000000000001,0.0,0.0,0.0,0,0
10.0,42.0,10.0,42.0,-4.4142,1.6188,-5.36,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,0.0,0.2,0.4,0.6,0.0,10.0,15.0,-0.5,42.0,62.0,-0.4878048780487805,10.0,15.0,-0.5,42.0,62.0,-0.4878048780487805,-4.4142,-5.044950000000001,-0.22226333315714364,1.6188,1.2775999999999996,0.7287483981204614,-5.36,-5.855,-0.15590551181102352,4.0,4.0,0.0,4.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4,0.2,0.0,0.4,0.6499999999999999,-0.5555555555555556,0.0,0.0,0.0,0.2,0.15000000000000013,1.0,0.4,0.35,0.3333333333333335,0.6,0.6499999999999999,-0.1428571428571428,0.0,0.0,0.0,0,0
4.0,4.0,4.0,4.0,-6.8613,0.0,-8.25,4.5,5.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,4.0,7.0,-0.6,4.0,23.0,-0.9047619047619048,4.0,7.0,-0.6,4.0,23.0,-0.9047619047619048,-6.8613,-5.6377500000000005,0.5543699877667527,0.0,0.8093999999999997,-1.0,-8.25,-6.805000000000001,0.5391791044776117,4.5,4.25,0.125,5.0,4.5,0.25,1.0,1.0,0.0,1.0,1.0,0.0,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,-1.0,0.5,0.44999999999999996,0.25,0.5,0.25,0.0,0.0,0.10000000000000012,-1.0,1.0,0.7,1.5,0.0,0.2999999999999999,-1.0,0.0,0.0,0.0,0,0
8.0,42.0,8.0,42.0,-6.4337,1.7529,-5.0,4.0,4.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.25,0.75,0.0,8.0,6.0,1.0,42.0,23.0,9.5,8.0,6.0,1.0,42.0,23.0,9.5,-6.4337,-6.647500000000001,-0.062320551498987076,1.7529,0.8764499999999995,0.0,-5.0,-6.625,-0.3939393939393939,4.0,4.25,-0.11111111111111116,4.0,4.5,-0.19999999999999996,1.0,1.0,0.0,1.0,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24999999999999994,-1.0,0.0,0.25,-1.0,1.0,0.5000000000000001,0.0,0.25,0.625,-0.75,0.75,0.3749999999999999,0.0,0.0,0.0,0.0,0,0
22.0,122.0,22.0,122.0,-2.1861,2.7984,-5.5364,4.0909,5.0,0.9091,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0909,0.0909,0.0,0.8182,0.2727,0.7273,0.0,22.0,15.0,1.75,122.0,82.0,1.9047619047619047,22.0,15.0,1.75,122.0,82.0,1.9047619047619047,-2.1861,-4.309900000000001,-0.6602110760526602,2.7984,2.2756499999999997,0.5964401848365566,-5.5364,-5.2682,0.10728000000000004,4.0909,4.045450000000001,0.022725000000000106,5.0,4.5,0.25,0.9091,0.95455,-0.09089999999999998,1.0,1.0,0.0,0.0,0.25,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0909,0.04545,0.0,0.0909,0.04544999999999994,0.0,0.0,0.0,0.0,0.8182,0.9091000000000001,-0.18179999999999996,0.2727,0.26134999999999997,0.09079999999999999,0.7273,0.7386499999999998,-0.030266666666666775,0.0,0.0,0.0,0,0
6.0,20.0,6.0,20.0,-4.6678,2.2403,-4.8,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333,0.0,0.0,0.6667,0.6667,0.3333,0.0,6.0,14.0,-0.7272727272727273,20.0,71.0,-0.8360655737704918,6.0,14.0,-0.7272727272727273,20.0,71.0,-0.8360655737704918,-4.6678,-3.4269500000000006,1.1352179680709935,2.2403,2.5193499999999993,-0.19943539165237278,-4.8,-5.168200000000001,-0.13301062061989755,4.0,4.045450000000001,-0.022220049377887574,4.0,4.5,-0.19999999999999996,1.0,0.95455,0.09998900010999878,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3333,0.21209999999999998,2.6666666666666665,0.0,0.04544999999999994,-1.0,0.0,0.0,0.0,0.6667,0.74245,-0.18516255194329023,0.6667,0.4696999999999999,1.4448111477814445,0.3333,0.5302999999999999,-0.5417296851368074,0.0,0.0,0.0,0,0
40.0,152.0,42.0,152.0,-2.2903,1.2184,-5.585,4.0,4.0,0.95,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.15,0.45,0.0,0.4,0.45,0.55,0.0,40.0,23.0,5.666666666666667,152.0,86.0,6.6,42.0,24.0,6.0,152.0,86.0,6.6,-2.2903,-3.479050000000001,-0.5093405887141694,1.2184,1.7293499999999995,-0.45614426639289385,-5.585,-5.1925,0.1635416666666667,4.0,4.0,0.0,4.0,4.0,0.0,0.95,0.975,-0.050000000000000044,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.15,0.24164999999999998,-0.54995499549955,0.45,0.22499999999999995,0.0,0.0,0.0,0.0,0.4,0.5333500000000001,-0.4000299985000749,0.45,0.5583499999999999,-0.32503374831258436,0.55,0.44164999999999993,0.6501650165016504,0.0,0.0,0.0,0,0
14.0,60.0,16.0,60.0,-5.9607,3.0566,-4.9143,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1429,0.0,0.0,0.8571,0.7143,0.1429,0.1429,14.0,27.0,-0.65,60.0,106.0,-0.6052631578947368,16.0,29.0,-0.6190476190476191,60.0,106.0,-0.6052631578947368,-5.9607,-4.125500000000001,1.6025848142164785,3.0566,2.1374999999999993,1.5086999343401182,-4.9143,-5.24965,-0.1200895255147717,4.0,4.0,0.0,4.0,4.0,0.0,1.0,0.975,0.05263157894736836,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1429,0.14645,-0.04733333333333334,0.0,0.22499999999999995,-1.0,0.0,0.0,0.0,0.8571,0.6285500000000002,1.14275,0.7143,0.58215,0.5873333333333335,0.1429,0.3464499999999999,-0.7401818181818183,0.1429,0.07145,0.0,0,0
22.0,80.0,22.0,80.0,-3.2243,1.7336,-5.1909,4.0,4.0,1.0,1.0,0.1818,0.0,0.0,0.0,0.0,1.0,0.0,0.3636,0.2727,0.0,0.3636,0.4545,0.5455,0.0,22.0,18.0,0.5714285714285714,80.0,70.0,0.33333333333333326,22.0,19.0,0.375,80.0,70.0,0.33333333333333326,-3.2243,-4.5925,-0.45907359873840325,1.7336,2.3950999999999993,-0.43283386769613297,-5.1909,-5.0526,0.056284720102557806,4.0,4.0,0.0,4.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.1818,0.0909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3636,0.25325,1.5444366689993,0.2727,0.13634999999999994,0.0,0.0,0.0,0.0,0.3636,0.6103500000000001,-0.575778788939447,0.4545,0.5844,-0.3637127257454851,0.5455,0.3441999999999999,2.817354793561931,0.0,0.07145,-1.0,0,0
4.0,36.0,4.0,36.0,-4.9449,2.6826,-4.7,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.5,0.0,1.0,0.0,4.0,13.0,-0.8181818181818181,36.0,58.0,-0.55,4.0,13.0,-0.8181818181818181,36.0,58.0,-0.55,-4.9449,-4.084600000000001,0.5336352076419688,2.6826,2.2080999999999995,0.5474157821873558,-4.7,-4.94545,-0.0945693425032268,4.0,4.0,0.0,4.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0909,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.43179999999999996,0.3751375137513753,0.0,0.13634999999999994,-1.0,0.0,0.0,0.0,0.5,0.4318000000000001,0.3751375137513753,0.0,0.2272499999999999,-1.0,1.0,0.7727499999999998,0.8331805682859763,0.0,0.0,0.0,0,0
16.0,48.0,16.0,48.0,-5.518,2.6031,-4.925,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.125,0.0,0.25,0.625,0.75,0.25,0.0,16.0,10.0,3.0,48.0,42.0,0.33333333333333326,16.0,10.0,3.0,48.0,42.0,0.33333333333333326,-5.518,-5.231450000000001,0.11589718700074836,2.6031,2.6428499999999993,-0.029635428315813006,-4.925,-4.8125,0.0478723404255319,4.0,4.0,0.0,4.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.125,0.3125,-0.75,0.0,0.0,0.0,0.25,0.125,0.0,0.625,0.5625000000000001,0.25,0.75,0.3749999999999999,0.0,0.25,0.6249999999999999,-0.75,0.0,0.0,0.0,0,0
24.0,196.0,26.0,110.0,-7.5102,4.796,-4.85,4.0,4.0,0.8333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.0,0.0,0.75,0.4167,0.4167,0.1667,24.0,20.0,0.5,196.0,122.0,3.083333333333333,26.0,21.0,0.625,110.0,79.0,1.2916666666666665,-7.5102,-6.514100000000001,0.3610366074664735,4.796,3.69955,0.8424186546809573,-4.85,-4.887499999999999,-0.015228426395939132,4.0,4.0,0.0,4.0,4.0,0.0,0.8333,0.91665,-0.16669999999999996,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.25,0.1875,1.0,0.0,0.0,0.0,0.0,0.125,-1.0,0.75,0.6875000000000001,0.19999999999999996,0.4167,0.5833499999999999,-0.4444,0.4167,0.3333499999999999,0.6668000000000001,0.1667,0.08335,0.0,0,0
26.0,170.0,26.0,158.0,-10.0307,4.1148,-6.9615,4.3077,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0769,0.3846,0.3077,0.2308,0.3077,0.6154,0.0769,26.0,25.0,0.08333333333333326,170.0,183.0,-0.13265306122448983,26.0,26.0,0.0,158.0,134.0,0.4363636363636363,-10.0307,-8.77045,0.3356102367446938,4.1148,4.455399999999999,-0.14203502919099253,-6.9615,-5.905749999999999,0.4353608247422682,4.3077,4.15385,0.07692499999999991,5.0,4.5,0.25,1.0,0.91665,0.20004800192007677,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0769,0.16344999999999998,-0.6924,0.3846,0.19229999999999994,0.0,0.3077,0.15385,0.0,0.2308,0.4904000000000001,-0.6922666666666666,0.3077,0.36219999999999986,-0.26157907367410616,0.6154,0.5160499999999999,0.4768418526517877,0.0769,0.12179999999999999,-0.5386922615476905,0,0
10.0,88.0,10.0,88.0,-6.6347,2.2765,-5.3,4.0,4.0,1.0,1.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.8,0.0,1.0,0.0,10.0,18.0,-0.6153846153846154,88.0,129.0,-0.48235294117647054,10.0,18.0,-0.6153846153846154,88.0,123.0,-0.44303797468354433,-6.6347,-8.332699999999999,-0.33856061889997713,2.2765,3.1956499999999997,-0.4467531836298241,-5.3,-6.13075,-0.23866982690512106,4.0,4.15385,-0.07143022958887568,4.0,4.5,-0.19999999999999996,1.0,1.0,0.0,1.0,1.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03845,-1.0,0.2,0.29229999999999995,-0.4799791991679667,0.0,0.15385,-1.0,0.8,0.5154000000000001,2.466204506065858,0.0,0.15384999999999988,-1.0,1.0,0.8076999999999999,0.6249593760155998,0.0,0.03845,-1.0,0,0
18.0,138.0,24.0,138.0,-4.255,3.2801,-5.2,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2222,0.2222,0.0,0.5556,0.3333,0.5556,0.1111,18.0,14.0,0.8,138.0,113.0,0.5681818181818181,24.0,17.0,1.4,138.0,113.0,0.5681818181818181,-4.255,-5.44485,-0.3586748458860235,3.2801,2.7782999999999998,0.440852185372282,-5.2,-5.25,-0.01886792452830177,4.0,4.0,0.0,4.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2222,0.1111,0.0,0.2222,0.21109999999999995,0.11099999999999999,0.0,0.0,0.0,0.5556,0.6778000000000002,-0.3055000000000001,0.3333,0.16664999999999988,0.0,0.5556,0.7777999999999998,-0.4444,0.1111,0.05555,0.0,0,0
48.0,256.0,50.0,250.0,-4.7472,3.5933,-6.0375,4.125,5.0,0.875,1.0,0.0417,0.0,0.0,0.0,0.0,1.0,0.0,0.0417,0.375,0.1667,0.4167,0.375,0.5417,0.0833,48.0,33.0,1.6666666666666665,256.0,197.0,0.855072463768116,50.0,37.0,1.0833333333333335,250.0,194.0,0.8115942028985508,-4.7472,-4.5011,0.11567567567567583,3.5933,3.4367,0.09548489375323932,-6.0375,-5.61875,0.1610576923076923,4.125,4.0625,0.03125,5.0,4.5,0.25,0.875,0.9375,-0.125,1.0,1.0,0.0,0.0417,0.02085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0417,0.13195,-0.8123312331233123,0.375,0.2986,0.6876687668766877,0.1667,0.08335,0.0,0.4167,0.4861500000000001,-0.25,0.375,0.35414999999999985,0.1251125112511251,0.5417,0.5486499999999999,-0.025017998560115218,0.0833,0.09720000000000001,-0.2502250225022503,0,0
6.0,20.0,6.0,20.0,-9.8266,0.0,-5.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.3333,0.6667,0.0,6.0,27.0,-0.875,20.0,138.0,-0.921875,6.0,28.0,-0.88,20.0,135.0,-0.92,-9.8266,-7.286899999999999,1.069978092349174,0.0,1.79665,-1.0,-5.0,-5.51875,-0.17184265010351962,4.0,4.0625,-0.030303030303030276,4.0,4.5,-0.19999999999999996,1.0,0.9375,0.1428571428571428,1.0,1.0,0.0,0.0,0.02085,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02085,-1.0,0.0,0.18749999999999994,-1.0,0.0,0.08335,-1.0,1.0,0.70835,1.3998080153587713,0.3333,0.35414999999999985,-0.11120000000000008,0.6667,0.6041999999999998,0.23075503045966395,0.0,0.04165,-1.0,0,0
24.0,82.0,24.0,82.0,-5.7002,2.9492,-5.625,4.0,4.0,1.0,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4167,0.0,0.5833,0.3333,0.6667,0.0,24.0,15.0,3.0,82.0,51.0,3.0999999999999996,24.0,15.0,3.0,82.0,51.0,3.0999999999999996,-5.7002,-7.763399999999999,-0.4199214377302424,2.9492,1.4746,0.0,-5.625,-5.3125,0.125,4.0,4.0,0.0,4.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.25,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4167,0.20834999999999995,0.0,0.0,0.0,0.0,0.5833,0.7916500000000001,-0.41669999999999996,0.3333,0.3333,0.0,0.6667,0.6667,0.0,0.0,0.0,0.0,0,0
